profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,14,64,32,4,4589,4589,1.0,7.90396,22.640529788988502,0.6331729812627236,0.8878567719420708,0.9036353857827918,0.9332111002057379
chat_preview,photo,kodak_01,768,512,512,341,14,64,64,0,2396,11001,0.21779838196527587,7.13675,20.363263398167785,0.3606922189887733,0.742493216598726,0.7493532980974689,0.8461158470934578
chat_preview,photo,kodak_01,768,512,512,341,14,64,64,1,5007,11001,0.45514044177802016,7.54746,21.787477966235315,0.5544363133141453,0.8670124631185568,0.8745997474531158,0.913883969124468
chat_preview,photo,kodak_01,768,512,512,341,14,64,64,2,8978,11001,0.8161076265794018,8.03108,24.089146026498124,0.7435650438937182,0.9422235254360206,0.9506995237067954,0.9603542936531715
chat_preview,photo,kodak_01,768,512,512,341,14,64,64,3,11001,11001,1.0,8.91929,25.590771038636234,0.8074740656440785,0.9553320067509556,0.9638739913923352,0.9723480251078337
chat_preview,photo,kodak_01,768,512,512,341,15,64,32,0,1150,4608,0.2495659722222222,7.34321,19.46724426843327,0.24693094197655938,0.6137851097155235,0.6164621060873593,0.7768195498454787
chat_preview,photo,kodak_01,768,512,512,341,15,64,32,1,2080,4608,0.4513888888888889,7.36717,20.29178238083871,0.3559482879936026,0.7353127288565732,0.7430574514088175,0.8431755320703723
chat_preview,photo,kodak_01,768,512,512,341,15,64,32,2,3312,4608,0.71875,9.99371,21.391512302257855,0.5223665078084613,0.8395946273785073,0.8530781076992764,0.9012486662290117
chat_preview,photo,kodak_01,768,512,512,341,15,64,32,3,4505,4608,0.9776475694444444,8.0015,22.559744674664127,0.6316725590728409,0.8876677561430987,0.9033229143026611,0.9321010615082452
chat_preview,photo,kodak_01,768,512,512,341,15,64,32,4,4608,4608,1.0,8.47808,22.655105675816486,0.6336738417656894,0.8881214434067779,0.9037465090997793,0.9334354575641106
chat_preview,photo,kodak_01,768,512,512,341,15,64,64,0,2396,11031,0.2172060556613181,7.66833,20.363263398167785,0.3606922189887733,0.742493216598726,0.7493532980974689,0.8461158470934578
chat_preview,photo,kodak_01,768,512,512,341,15,64,64,1,5007,11031,0.4539026380201251,7.76262,21.788607667833574,0.5546145563972866,0.8671350918305109,0.8746384188191526,0.9139531281616532
chat_preview,photo,kodak_01,768,512,512,341,15,64,64,2,9003,11031,0.8161544737557792,8.51579,24.09295426837093,0.7439876716087825,0.9424073903092927,0.9508567319075649,0.9604234345936159
chat_preview,photo,kodak_01,768,512,512,341,15,64,64,3,11031,11031,1.0,11.5851,25.620148850052793,0.8080954742621173,0.9555107522713383,0.9640182280559204,0.9725156125825487
chat_preview,photo,kodak_01,768,512,512,341,16,64,32,0,1150,4658,0.24688707599828252,9.39971,19.46724426843327,0.24693094197655938,0.6137851097155235,0.6164621060873593,0.7768195498454787
chat_preview,photo,kodak_01,768,512,512,341,16,64,32,1,2080,4658,0.44654358093602403,7.96308,20.29178238083871,0.3559482879936026,0.7353127288565732,0.7430574514088175,0.8431755320703723
chat_preview,photo,kodak_01,768,512,512,341,16,64,32,2,3317,4658,0.7121082009446115,7.16358,21.410325130233616,0.521866197586167,0.8401325050660544,0.8533426447819166,0.9016949768586306
chat_preview,photo,kodak_01,768,512,512,341,16,64,32,3,4552,4658,0.9772434521253757,7.70029,22.597775133726252,0.6353954807628686,0.8896835854453102,0.9051719641482996,0.9328176417124373
chat_preview,photo,kodak_01,768,512,512,341,16,64,32,4,4658,4658,1.0,7.78808,22.696298333147993,0.6374204739368982,0.8901364808925308,0.9055934814317944,0.9341822928098589
chat_preview,photo,kodak_01,768,512,512,341,16,64,64,0,2396,11163,0.21463764221087522,7.72633,20.363263398167785,0.3606922189887733,0.742493216598726,0.7493532980974689,0.8461158470934578
chat_preview,photo,kodak_01,768,512,512,341,16,64,64,1,5007,11163,0.4485353399623757,8.62725,21.788607667833574,0.5546145563972866,0.8671350918305109,0.8746384188191526,0.9139531281616532
chat_preview,photo,kodak_01,768,512,512,341,16,64,64,2,9024,11163,0.8083848427841978,8.32221,24.115712234824322,0.7440598136852209,0.9426743962298731,0.9510113566756625,0.9606273915574978
chat_preview,photo,kodak_01,768,512,512,341,16,64,64,3,11163,11163,1.0,9.334,25.70155689832366,0.8111982287658006,0.9564199553051899,0.9648037571771632,0.9733793366473973
chat_preview,photo,kodak_01,768,512,512,341,17,64,32,0,1179,4745,0.24847207586933615,7.41692,19.48627334001349,0.24729397706141398,0.614505208328294,0.6168494422114095,0.7783852964066703
