profile,category,sample,source_width,source_height,width,height,codec,setting,bytes,bpp,encode_ms,decode_ms,codec_encode_ms,codec_decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy,notes
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=6,tile=64,base=32",4586,0.21013563049853373,13.625457999999924,12.729082999999974,4.74754,5.47058,22.386279996889257,0.6127154730585539,0.8778855211645995,0.8969830589621492,0.9260950412548932,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=6,tile=64,base=64",11122,0.5096224340175953,13.571582999999166,12.371042000001609,6.0375,6.28683,25.110616436139587,0.7897312939522125,0.9476655432921457,0.9593725278702864,0.9665266606394367,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=7,tile=64,base=32",4605,0.21100623167155425,11.962459000001147,11.581082999999381,5.06083,5.66442,22.400209611202463,0.6131895547144907,0.8781473771548468,0.8972475133620593,0.9262998768645815,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=7,tile=64,base=64",11162,0.5114552785923754,13.814625000000191,12.578208999999063,6.1175,6.50183,25.135697164149025,0.790338779723201,0.9478434628041005,0.9595113738734499,0.9666756868717313,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=8,tile=64,base=32",4700,0.2153592375366569,15.030582999999709,11.399042000000748,5.21225,5.63179,22.421917361721697,0.6190479579980185,0.8791822690525183,0.898582276038244,0.9266094807414863,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=8,tile=64,base=64",11420,0.5232771260997068,13.574874999999764,12.024667000000377,5.98058,6.26896,25.187667944483394,0.7945177198158696,0.9487717095956972,0.9604822324432829,0.9669771775212989,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=9,tile=64,base=32",4735,0.21696297653958943,12.669416999999683,11.486041999999586,5.30121,5.70112,22.44052071627919,0.6193520293449984,0.8794763652144013,0.8987702789705714,0.9269121651430825,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=9,tile=64,base=64",11420,0.5232771260997068,11.878916000000572,12.90487500000026,5.68383,6.31554,25.208325346623074,0.7947351626383092,0.9488221353941794,0.9605149951834878,0.9670690251356109,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=10,tile=64,base=32",4800,0.21994134897360704,13.10450000000074,12.48212500000001,5.42525,5.72554,22.458423631239967,0.622493612499385,0.8802171173268339,0.8995584071173852,0.9273293593805049,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=10,tile=64,base=64",11603,0.5316623900293255,12.193834000001402,12.291750000002821,5.72687,6.25287,25.24207770523958,0.7973646108343759,0.9492714517768827,0.961045491746124,0.9672926899795519,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=11,tile=64,base=32",4844,0.2219574780058651,12.865749999999565,12.769957999999804,5.48804,6.05075,22.54234998071899,0.6235108287457726,0.8826429052418566,0.899952073498401,0.9293080718242654,subprocess wall time including PPM I/O; codec_* fields are resident timing
chat_preview,photo,kodak_01,768,512,512,341,CAPS,"q=11,tile=64,base=64",11762,0.5389479472140762,13.841750000000985,12.890791000000235,6.04104,6.56033,25.37169578499252,0.7993681352771982,0.9515763015058777,0.961961613189722,0.9689840573155489,subprocess wall time including PPM I/O; codec_* fields are resident timing
